开始时间：2020年08月06日 14:10:15 
传感器1	加速度X	加速度Y	加速度Z	角速度X	角速度Y	角速度Z	角度X	角度Y	角度Z	传感器2	加速度X	加速度Y	加速度Z	角速度X	角速度Y	角速度Z	角度X	角度Y	角度Z	相对姿态角度	角度X	角度Y	
Mac:DA:3E:20:B6:30:BA传感器0	-0.09	0.13	0.96	1.46	1.46	0.24	6.56	6.12	97.89	相对角度姿态	6.56	6.12		
Mac:DA:3E:20:B6:30:BA传感器0	-0.08	0.13	0.96	0.37	0.37	0.92	6.58	6.08	97.83	相对角度姿态	6.58	6.08		
Mac:DA:3E:20:B6:30:BA传感器0	-0.08	0.13	0.96	1.10	1.10	0.98	6.58	6.10	97.77	相对角度姿态	6.58	6.10		
Mac:DA:3E:20:B6:30:BA传感器0	-0.09	0.13	0.97	0.55	0.55	2.87	6.65	6.18	97.78	相对角度姿态	6.65	6.18		
Mac:DA:3E:20:B6:30:BA传感器0	-0.11	0.14	0.96	-1.22	-1.22	1.04	6.69	6.24	97.84	相对角度姿态	6.69	6.24		
Mac:DA:3E:20:B6:30:BA传感器0	-0.11	0.12	0.96	1.16	1.16	-0.37	6.66	6.23	97.78	相对角度姿态	6.66	6.23		
Mac:DA:3E:20:B6:30:BA传感器0	-0.10	0.12	0.93	-2.08	-2.08	0.61	6.60	6.13	97.67	相对角度姿态	6.60	6.13		
Mac:DA:3E:20:B6:30:BA传感器0	-0.09	0.12	0.94	-1.53	-1.53	0.00	6.62	6.05	97.58	相对角度姿态	6.62	6.05		
Mac:DA:3E:20:B6:30:BA传感器0	-0.10	0.13	0.94	-1.16	-1.16	-0.73	6.88	6.02	97.51	相对角度姿态	6.88	6.02		
Mac:DA:3E:20:B6:30:BA传感器0	-0.08	0.12	0.99	4.33	4.33	0.79	7.19	6.03	97.48	相对角度姿态	7.19	6.03		
